mssv,tinhtrang,hocky,namhoc
a31bdc0axpvaibaexe/dy4k4yiqpop0/icejmzqm,2.0,1.0,2017.0
54166400xpvaibaexe+5f3nhbx2ehx/ey+0e6tvl,2.0,1.0,2017.0
0269d0cexpvaibaexe9z67almz7y5nipjrijnwig,2.0,1.0,2017.0
e22a2826xpvaibaexe917pyvj9jl7e9cwunhz/h/,2.0,1.0,2017.0
ea9bd2a7xpvaibaexe/5sy0p9d9+eps3oi33kbrb,2.0,1.0,2017.0
2d57a854xpvaibaexe8wdgcsqtf3ydjk01mdvjzw,2.0,1.0,2017.0
8236df1fxpvaibaexe/mcl0qpdhx03mfi0q07dws,2.0,1.0,2017.0
c386ee73xpvaibaexe+hel85qgo03znov3tvjtb1,2.0,1.0,2017.0
6737e007xpvaibaexe+sgbkufuin7cgz+zmghwif,2.0,1.0,2017.0
fbc73c39xpvaibaexe9xhju59ydahtd8xnivkqya,2.0,1.0,2017.0
9c9df586xpvaibaexe+ghnk19bpqc+r86wcu45mt,2.0,1.0,2017.0
db3b22f4xpvaibaexe+cv7qscykqekkv/aftkfbx,2.0,1.0,2017.0
4e119a8axpvaibaexe8tcemjjxtx9jul9i5yqtq7,2.0,1.0,2017.0
fb9d4c87xpvaibaexe9w7fv/x7qyqplsuf/c/sw3,2.0,1.0,2017.0
373c7479xpvaibaexe++bdwpcni17uzurhujbpff,2.0,1.0,2017.0
b2816b7bxpvaibaexe/ykn5ysyyl7ms3vlfpnru+,2.0,1.0,2017.0
71bf0a84xpvaibaexe/wso41+3xfkh1woinmsfps,2.0,1.0,2017.0
a4eeb45expvaibaexe+wmtnhlfgiwjn3iuw7uj8e,2.0,1.0,2017.0
c1bb7059xpvaibaexe8ydgsbcmjqa7/xeotxcjt3,2.0,1.0,2017.0
0dddfab4xpvaibaexe8cym7b6gx+toqm9g2af3fk,2.0,1.0,2017.0
fcf45d05xpvaibaexe+phkfqb0+xj1k496g8bne/,2.0,1.0,2017.0
9de3aa6dxpvaibaexe+nmgqbvgcjj/cdb85eyxzc,2.0,1.0,2017.0
cdecc408xpvaibaexe/wso41+3xfkiezmno57idr,2.0,1.0,2017.0
387d399axpvaibaexe/s5mchdnrlm+cxikmavkbo,2.0,1.0,2017.0
fdf05882xpvaibaexe/s5mchdnrlm5beiwlzruop,2.0,1.0,2017.0
e7748004xpvaibaexe/btl79marzlooayovfdlpx,2.0,1.0,2017.0
668a7c0expvaibaexe/twrh8x8eygzacdstzn1yf,2.0,1.0,2017.0
34d2366bxpvaibaexe9hszsdesat0raofevapl9y,2.0,1.0,2017.0
d1d177eaxpvaibaexe8dee4ta8wghwsqnrzsv5e9,2.0,1.0,2017.0
c2d5c593xpvaibaexe/trbq0zeber8f6sfm48c9n,2.0,1.0,2017.0
dfcb1c2axpvaibaexe9ibrrljjo8dsvkhn7bco0u,2.0,1.0,2017.0
47fbd67dxpvaibaexe/gp74oajxkem9oi1fsfspn,2.0,1.0,2017.0
aabca0e0xpvaibaexe+xw+0gojor0bd2ghb/cj1m,2.0,1.0,2017.0
38fb4addxpvaibaexe8c53vaokmxc0jv7wt4ja3z,2.0,1.0,2017.0
b1a11bb2xpvaibaexe/nok7qdnjjrokk+nqlfid+,2.0,1.0,2017.0
b9133b88xpvaibaexe9lzwdmb86ka+pk5/ysf4dv,2.0,1.0,2017.0
3ca2f06bxpvaibaexe9kkddkot5ifu++oq526gxi,2.0,1.0,2017.0
32f9eb00xpvaibaexe8sxrohzbxms4pzekmpqx5y,2.0,1.0,2017.0
6ea715e1xpvaibaexe9estqu9oocifrpc/9jwyjr,2.0,1.0,2017.0
af8db623xpvaibaexe+chxm5chw4woapydgvqmwo,2.0,1.0,2017.0
ce26de57xpvaibaexe/ns/wsuhf6kido4novtfhp,2.0,1.0,2017.0
ba4389b9xpvaibaexe9g2n4phuxisp3mmheky7pw,2.0,1.0,2017.0
0bff8631xpvaibaexe/jhqmylzzrr3zo13sue5xw,2.0,1.0,2017.0
44404d54xpvaibaexe/bly1wus+nvjtrjyj6rn/7,2.0,1.0,2017.0
b38ba4b5xpvaibaexe+si2uhc5cmed8s9edkykxq,2.0,1.0,2017.0
a5defa28xpvaibaexe9kj+qyuurp6+diyiqxkhpn,2.0,1.0,2017.0
8f5fef7axpvaibaexe/wtr5ugsyutkvkihrpcmsn,2.0,1.0,2017.0
cf820e88xpvaibaexe88g96lr9q/hwqhdno6q1de,2.0,1.0,2017.0
fddbdf52xpvaibaexe+5aeinm7he3h6+dafh7v1r,2.0,1.0,2017.0
d9987866xpvaibaexe+5aeinm7he3nnxvaikjiqo,2.0,1.0,2017.0
789c02aaxpvaibaexe+/1kyxp+fwek/y54tvf704,2.0,1.0,2017.0
6e786189xpvaibaexe9n+b7c2vgps5hgjfnp9ope,2.0,1.0,2017.0
8a73c0a4xpvaibaexe9uaaz/yedhvg4ke7hp5cvh,2.0,1.0,2017.0
1ce4cdb2xpvaibaexe8ge2uhv4j4bys1gt3otwsa,2.0,1.0,2017.0
29dac8e5xpvaibaexe9ikirwqei6/aabaazmbpha,2.0,1.0,2017.0
9a2b00e7xpvaibaexe+kwir/vxjl0y8ceqb0jdrp,2.0,1.0,2017.0
dc3809c1xpvaibaexe+suupvsau/oxffadj7qiwv,2.0,1.0,2017.0
46fe5b50xpvaibaexe8cym7b6gx+trrv2ndqd5t0,2.0,1.0,2017.0
b324aa62xpvaibaexe9h45nafhfkynjpwcuzzmdr,2.0,1.0,2017.0
fb027ac4xpvaibaexe9h45nafhfkykjc3pvc6xzn,2.0,1.0,2017.0
85749327xpvaibaexe+y4ivhjp8sxkp1bwna7tq7,2.0,1.0,2017.0
670817fexpvaibaexe+llvbxzunmjkkt4kdkwwgm,2.0,1.0,2017.0
2f29cc38xpvaibaexe+fmxcqgvribakqe1pu/1fv,2.0,1.0,2017.0
242adb97xpvaibaexe9ystifngomwfpn00jzt4a2,2.0,1.0,2017.0
97c2c03fxpvaibaexe+phkfqb0+xj2fdnxqs9az5,2.0,1.0,2017.0
1b290682xpvaibaexe9hkuc7sboljhj6skar7eh0,2.0,1.0,2017.0
9decdbecxpvaibaexe/ji2wenvgp6ggnly21j9xo,2.0,1.0,2017.0
eaa0b693xpvaibaexe99j2p15eeb04xwhz0tzli4,2.0,1.0,2017.0
fd2ce95bxpvaibaexe/btl79marzljr3+hujllk+,2.0,1.0,2017.0
f635b066xpvaibaexe9whl/t4cdmzarf+smrny0m,2.0,1.0,2017.0
04d98a42xpvaibaexe9whl/t4cdmzya7qjs9tdr2,2.0,1.0,2017.0
dbf2bd1expvaibaexe97q47cdxnnzirla2eqca3q,2.0,1.0,2017.0
692758d6xpvaibaexe+pdn88/1dr4fhgblqyi+bx,2.0,1.0,2017.0
98857340xpvaibaexe+pdn88/1dr4igaxoqlhkux,2.0,1.0,2017.0
db0ac055xpvaibaexe9phs03bfe3hmq34czhv618,2.0,1.0,2017.0
221bc6fexpvaibaexe/69hwwh+jd2bqvbrem5lbx,2.0,1.0,2017.0
0f633f90xpvaibaexe9o/luqxb5f/3wdmeffvbke,2.0,1.0,2017.0
25b1bfd3xpvaibaexe/nrwqjpac0mjtmpsjvarbi,2.0,1.0,2017.0
f0da4e5bxpvaibaexe88uewilvalgceo6q/ie/fa,2.0,1.0,2017.0
005116e7xpvaibaexe8vdv75e6kcrk07zn1wf/t8,2.0,1.0,2017.0
ebe82ab1xpvaibaexe8oockqmsrcbtbjgnb1syrx,2.0,1.0,2017.0
0a275ef0xpvaibaexe9j81k8mh0oj07f7m1swtm7,2.0,1.0,2017.0
ff1f91c6xpvaibaexe9qjdm9ne85ig8enj2bg8bp,2.0,1.0,2017.0
5b13e979xpvaibaexe9msdlndfbydm7zbp6bckmi,2.0,1.0,2017.0
b34be99fxpvaibaexe8c53vaokmxc1foucmsjhg8,2.0,1.0,2017.0
cc882d99xpvaibaexe8hlnatuvcg+doajjpwtqw7,2.0,1.0,2017.0
6d0735a9xpvaibaexe9zsjbgmhtvpgl/45i55+ln,2.0,1.0,2017.0
68ce8bf0xpvaibaexe9rbno8knvpdzbp8fukr2+8,2.0,1.0,2017.0
f7aef87fxpvaibaexe9tsnflfdewaq2i5ivdc2ny,2.0,1.0,2017.0
ca375264xpvaibaexe++r9hzjt1s7+ez3p2vvmpq,2.0,1.0,2017.0
e2f99bf1xpvaibaexe+om5b1z5bskdroaj40h/8e,2.0,1.0,2017.0
013dfc27xpvaibaexe9kwpgoh3zhlxpsij5qta8b,2.0,1.0,2017.0
f20dac9cxpvaibaexe+pvabtvmwztvqslgxkmayd,2.0,1.0,2017.0
ff9bcacdxpvaibaexe9a9whb728zil656mdf6zew,2.0,1.0,2017.0
8e862257xpvaibaexe86sben0/yctscv+fsbuwvo,2.0,1.0,2017.0
d7470d73xpvaibaexe9wgqqll7rkk8kbzbimtu15,2.0,1.0,2017.0
b14fd079xpvaibaexe9tpeydfkivdfzfky8lde3z,2.0,1.0,2017.0
c6b0d2b1xpvaibaexe+us3hccqf/s6qwc/gw/0sp,2.0,1.0,2017.0
370cddcexpvaibaexe9euo2qxch07xwtcumfd8fp,2.0,1.0,2017.0
51e91e7dxpvaibaexe9euo2qxch07qy82tktseja,2.0,1.0,2017.0
fa79293axpvaibaexe+m8jauhbjyebnpurn6a1ak,2.0,1.0,2017.0
229b3a7fxpvaibaexe+f5/cncorl8fozoaezdvze,2.0,1.0,2017.0
6de3da07xpvaibaexe+si2uhc5cmeymte/fcwe7t,2.0,1.0,2017.0
173a83efxpvaibaexe+si2uhc5cmevbllvcebgu/,2.0,1.0,2017.0
271b286axpvaibaexe9cfhtkhod3yfy0onanvlxt,2.0,1.0,2017.0
8edf0cbcxpvaibaexe+eiy6tmcszu0mu7wa7hwrc,2.0,1.0,2017.0
67a51dc3xpvaibaexe/7yvaxosmwotcfvkineq0e,2.0,1.0,2017.0
0e3cc85bxpvaibaexe/7yvaxosmwoq19c4izbcnv,2.0,1.0,2017.0
b4bb0b80xpvaibaexe/sw+jvmhnqgrbv2ambzxbl,2.0,1.0,2017.0
a087b8caxpvaibaexe96k1ab3b4ckezglp7zudq0,2.0,1.0,2017.0
e16a784cxpvaibaexe96k1ab3b4ckvqj15x8j3fa,2.0,1.0,2017.0
387e2efexpvaibaexe96k1ab3b4cksj8mkkciukn,2.0,1.0,2017.0
8f1119d3xpvaibaexe/04iiik7okbcgswyeifmkt,2.0,1.0,2017.0
6941edcfxpvaibaexe9lf2o7vejwnigzwdbexchf,2.0,1.0,2017.0
23a5ce7expvaibaexe+nzbq3b0xehb5k9/vzpsul,2.0,1.0,2017.0
b5953d10xpvaibaexe+bhzka9xggxwnkm2l+acxt,2.0,1.0,2017.0
40e6b6e5xpvaibaexe+bhzka9xggxrjzafhtnzbm,2.0,1.0,2017.0
add6626axpvaibaexe/sxwnrab2vgdj3jmkixwre,2.0,1.0,2017.0
af853a54xpvaibaexe/hpk/kof6+1bfue6pi24gj,2.0,1.0,2017.0
ac17a2ebxpvaibaexe+ltcxpm838vtwwvusjrtsd,2.0,1.0,2017.0
f832105bxpvaibaexe+cd1fkelqxl8dha7yinstm,2.0,1.0,2017.0
8219ea1dxpvaibaexe/pgaannwvbuawbugiapcg8,2.0,1.0,2017.0
5e0fc4ebxpvaibaexe/pgaannwvbuczkileflh7i,2.0,1.0,2017.0
1c65db23xpvaibaexe9kdsvv3crkmwlqfw5w0dwv,2.0,1.0,2017.0
6007fc40xpvaibaexe8cym7b6gx+thcg2j9urbhw,2.0,1.0,2017.0
07604f47xpvaibaexe+6mn9fow2mqqgwnvqnrjxt,2.0,1.0,2017.0
639ecee5xpvaibaexe8wmpkqnq7j6i/wuwdle4gg,2.0,1.0,2017.0
84f1726expvaibaexe/fejqn8/s5fhf/hpdc4t81,2.0,1.0,2017.0
50224f94xpvaibaexe+5f3nhbx2eh5ni5dxxafso,2.0,1.0,2017.0
38d3371axpvaibaexe8zt9d6yn9pdec8fv9gjctr,2.0,1.0,2017.0
a0bed61expvaibaexe/s5mchdnrlm59yydmyoxgg,2.0,1.0,2017.0
d706d8ecxpvaibaexe+pmhpn+9cwczgahzuyero1,2.0,1.0,2017.0
496ba332xpvaibaexe/9n4rxgupaype1qunkcdpj,2.0,1.0,2017.0
0d8acb1axpvaibaexe9qk6hduwkqxw1vly8dr29i,2.0,1.0,2017.0
44b9604axpvaibaexe+tzke2gc8nulcepwlizo6k,2.0,1.0,2017.0
c4b3ca0dxpvaibaexe/rp0ev/rde07hqer5abv+7,2.0,1.0,2017.0
137fe0d5xpvaibaexe//euaw4j38k86ozexfjow+,2.0,1.0,2017.0
d07cd6ffxpvaibaexe/xopuzjjlegdgj6lvnezhm,2.0,1.0,2017.0
782c708bxpvaibaexe+f+2tzheifcvtckgsfyql1,2.0,1.0,2017.0
52e76e98xpvaibaexe8n6ffpptvzupy7ottzd05e,2.0,1.0,2017.0
bf5375eaxpvaibaexe/u5lsbganj86bcvphmelkf,2.0,1.0,2017.0
6b28a11bxpvaibaexe9+dt4frtt+q1ujopb6zt9x,2.0,1.0,2017.0
cba229a4xpvaibaexe/wm5trbbcdmqv3vjjvzyoo,2.0,1.0,2017.0
737325adxpvaibaexe/f8uibt+n0t7zt5670dhft,2.0,1.0,2017.0
d92eaf87xpvaibaexe8+pbtaprlcy25vb5see4g0,2.0,1.0,2017.0
4758b100xpvaibaexe+p5wobbwd0m4jenpd4ybx8,2.0,1.0,2017.0
00f2c35axpvaibaexe9p78qxnh96y4b0n45ltstr,2.0,1.0,2017.0
3db94f26xpvaibaexe/pqrwcrbkwot8owzmhmk/p,2.0,1.0,2017.0
6f9bed37xpvaibaexe9a9whb728zib4h7e7ytzjq,2.0,1.0,2017.0
2ab355a3xpvaibaexe9wgqqll7rkk9egm3vumrzn,2.0,1.0,2017.0
10bc2077xpvaibaexe+jf4o+sekcgnvyuigtmxfu,2.0,1.0,2017.0
8df80dc7xpvaibaexe+ghnk19bpqc2hzcxrgb6j1,2.0,1.0,2017.0
9d86b13dxpvaibaexe8lzysxhhit0wpim25ozma/,2.0,1.0,2017.0
01b52be5xpvaibaexe9eypx3anxxhoetgoewyzrn,2.0,1.0,2017.0
e0ae8b8axpvaibaexe+7p4ts0/ikvrsgikm58ke9,2.0,1.0,2017.0
efcb9543xpvaibaexe9wgatiml02lhb8h3jszgg1,2.0,1.0,2017.0
b9165618xpvaibaexe8qbtius9incyaapqaydoj2,2.0,1.0,2017.0
c85cac55xpvaibaexe8ewl5nr7owqnsdhpbn24ji,2.0,1.0,2017.0
ff63d402xpvaibaexe8ciylbp/qla+oh6rjlg1kv,2.0,1.0,2017.0
492d6329xpvaibaexe9w7fv/x7qyqafcfhitupyx,2.0,1.0,2017.0
8aa98ad2xpvaibaexe8m37suqoe4czpslxtwe9xx,2.0,1.0,2017.0
8b9dd5f1xpvaibaexe/7vxm0xgxldiyndzaf66fa,2.0,1.0,2017.0
254d76e5xpvaibaexe+djyplaxkux4m0qotddzim,2.0,1.0,2017.0
ed123cfbxpvaibaexe92c4qaj9kvhzy3ywiswz4a,2.0,1.0,2017.0
d7df9f37xpvaibaexe9tdh69vvzt11dfss5c1fsb,2.0,1.0,2017.0
17e2923dxpvaibaexe9kkddkot5ifjqgt9dxgjrj,2.0,1.0,2017.0
f94de2cdxpvaibaexe+yu1j0ocviqvvrg08bkchw,2.0,1.0,2017.0
329b4dbfxpvaibaexe9jdlha4z2ghekrdkz3k2n4,2.0,1.0,2017.0
3899d7edxpvaibaexe9esuilq3v71guqiuvmmion,2.0,1.0,2017.0
9ba80a7axpvaibaexe97q47cdxnnzi2fsmjfg5q1,2.0,1.0,2017.0
a475a43cxpvaibaexe9ajzoptpw4tdauvze0de+y,2.0,1.0,2017.0
a08bee86xpvaibaexe86krjhgvaiwwfzwh/khx/e,2.0,1.0,2017.0
561acd15xpvaibaexe8n6ffpptvzurku5ytrz+dl,2.0,1.0,2017.0
90b4c053xpvaibaexe/iikjq57vd74vq3bu9fhva,2.0,1.0,2017.0
b8ea658fxpvaibaexe9/83vyrk4yzrz+ecciuu+p,2.0,1.0,2017.0
d77b1380xpvaibaexe+zrghfausfaqpsaqem2bzz,2.0,1.0,2017.0
6fb8c971xpvaibaexe8zjuwfavbr9syz83phzpbu,2.0,1.0,2017.0
5bb2616axpvaibaexe+djyplaxkux+vztes+v3ma,2.0,1.0,2017.0
cbb55f72xpvaibaexe9hp2teoswcgx/r/au50aaf,2.0,1.0,2017.0
f4f90434xpvaibaexe/04iiik7okbt/n8bf22cj4,2.0,1.0,2017.0
a5c691c3xpvaibaexe+mmervxp1vaha9zkgghhv0,2.0,1.0,2017.0
62f3c56expvaibaexe/jkysbfnj8il4sue5mdkrl,2.0,1.0,2017.0
f240cbebxpvaibaexe8oockqmsrcbvdupmsq9ifx,2.0,1.0,2017.0
6e1ec6e3xpvaibaexe+xw+0gojor0arvnoutmoxn,2.0,1.0,2017.0
08890ff6xpvaibaexe+wmtnhlfgiwlwvqajnsgpn,2.0,1.0,2017.0
0cbe4487xpvaibaexe+fmxcqgvribaaiapdgkorx,2.0,1.0,2017.0
24cd5e5expvaibaexe9v1gttdrnqfytr/23yqtuv,2.0,1.0,2017.0
9250f23fxpvaibaexe+kakwpbw23vqho2kzh/jn7,2.0,1.0,2017.0
b4d84f02xpvaibaexe/iduy0411cjux2gcm/by8u,2.0,1.0,2017.0
61b6bdb1xpvaibaexe81w9evvyp+l9cb1mmqe68y,2.0,1.0,2017.0
07cd6433xpvaibaexe+02rynj/uixwtqn+gwpm6m,2.0,1.0,2017.0
17a0f940xpvaibaexe/aqmxydlkhr9bedi60v7bk,2.0,1.0,2017.0
a33e3042xpvaibaexe/twrxaq444c0u0ykqaxiia,2.0,1.0,2017.0
6b364036xpvaibaexe/xopuzjjlegaipz7jpcov9,2.0,1.0,2017.0
d01fb3c4xpvaibaexe/gp74oajxkeczeu7iokesj,2.0,1.0,2017.0
1d719539xpvaibaexe8/3inqysorb0av1qvzgoa5,2.0,1.0,2017.0
514fd131xpvaibaexe9fiasoce50do+lfazinhdy,2.0,1.0,2017.0
de1c24a0xpvaibaexe8wd3qnvg2b/zhfx1sm89m4,2.0,1.0,2017.0
15a03c0dxpvaibaexe/69hwwh+jd2uvz3ufk0hxi,2.0,1.0,2017.0
a77e224expvaibaexe+uuz4qw1xos1chjcsxdmhf,2.0,1.0,2017.0
1436571axpvaibaexe8hxolow72zihe6w38td9cn,2.0,1.0,2017.0
9c27d55dxpvaibaexe9ibrrljjo8drjd7zs5tv2/,2.0,1.0,2017.0
43fdc210xpvaibaexe+9waygb66rlkvk2zxbj0s3,2.0,1.0,2017.0
abdab051xpvaibaexe/nexuu8f5ch1srshigszki,2.0,1.0,2017.0
80dc25adxpvaibaexe9djwuq+cta8tj0gcpyeakf,2.0,1.0,2017.0
4ae72dd0xpvaibaexe+srle9jud3pmflatlv6pew,2.0,1.0,2017.0
43c2c3dcxpvaibaexe+srle9jud3pmq4ykh+rfrd,2.0,1.0,2017.0
1cf12947xpvaibaexe8pr9lkerucfzlm3d437wec,2.0,1.0,2017.0
18b0a997xpvaibaexe+tkly40atmdy+i2lrutpen,2.0,1.0,2017.0
7c453d70xpvaibaexe9yyf5fmcfolbldzwtgbyoi,2.0,1.0,2017.0
0db54ef3xpvaibaexe9yyf5fmcfolfece74cv9kf,2.0,1.0,2017.0
3e7d7414xpvaibaexe9gqqks1wvjiq+hucxy+oqw,2.0,1.0,2017.0
c4cbd3d0xpvaibaexe9gqqks1wvjifdwtugyoh3p,2.0,1.0,2017.0
43785d1expvaibaexe/hqn1xesl1bc0vidwxitbl,2.0,1.0,2017.0
4db1855dxpvaibaexe+n4ol3iutqc0cll0kwm7kq,2.0,1.0,2017.0
ec385b25xpvaibaexe+zrghfausfaswfocnuwhie,2.0,1.0,2017.0
b1e90fa5xpvaibaexe8qbtius9inc0su0gs2ivrk,2.0,1.0,2017.0
35e827ffxpvaibaexe8pno0mp3gnikepskfzprj1,2.0,1.0,2017.0
b697f2c4xpvaibaexe8ewl5nr7owqlocjurfrtg2,2.0,1.0,2017.0
0da45914xpvaibaexe9jj0deqozv6ayszxybjmsh,2.0,1.0,2017.0
a6f6f2dfxpvaibaexe8091b3eu2czk6h6duebpnb,2.0,1.0,2017.0
f9aa5d76xpvaibaexe+yfpgaagvtefhiruwukm0x,2.0,1.0,2017.0
017cd572xpvaibaexe9cfhtkhod3yquygl3dx7ko,2.0,1.0,2017.0
f74a82c2xpvaibaexe9uaaz/yedhvblmzpufabwv,2.0,1.0,2017.0
f14676f2xpvaibaexe/ko3vbeq65/zguzty2vao5,2.0,1.0,2017.0
c448bdfdxpvaibaexe/mcl0qpdhx02kv1hhndqzf,2.0,1.0,2017.0
18367bf6xpvaibaexe9kkddkot5ifkkb1a7foxv+,2.0,1.0,2017.0
edfa6738xpvaibaexe+e+n9mgynej55jlma9wdiq,2.0,1.0,2017.0
4e7f4557xpvaibaexe/xopuzjjlegopf3wazgz0r,2.0,1.0,2017.0
cddddea0xpvaibaexe97ykczitj7gng9suom3xul,2.0,1.0,2017.0
779568e5xpvaibaexe++r9hzjt1s79wrsgq5d4ek,2.0,1.0,2017.0
4431366dxpvaibaexe8sxrohzbxmsw5yhon9e8fd,2.0,1.0,2017.0
7e5b4b7dxpvaibaexe/x5zhfzi36lnpo7aem0npx,2.0,1.0,2017.0
d2b8f4a8xpvaibaexe9kwpgoh3zhl12g4uc3ar/i,2.0,1.0,2017.0
421891ddxpvaibaexe8+pbtaprlcy29khqvivhzl,2.0,1.0,2017.0
b283d9d3xpvaibaexe+a+6mrsshfh4yvs3ioxjbv,2.0,1.0,2017.0
76497f14xpvaibaexe+p5wobbwd0m4k8duzy96oe,2.0,1.0,2017.0
381475dbxpvaibaexe+z64gg7q108clu6+64csnj,2.0,1.0,2017.0
dba6c8f4xpvaibaexe8snnwrts3hxohat71pzdzl,2.0,1.0,2017.0
850c19c2xpvaibaexe9gcllhjlbbnzc5o6smc8cs,2.0,1.0,2017.0
7f57e0caxpvaibaexe9cjmvsz9p34gsfnycrxpl4,2.0,1.0,2017.0
9c31de00xpvaibaexe86jqvsmool9heq1ka1r7+d,2.0,1.0,2017.0
13a871d1xpvaibaexe92mw4zeaxz0xyhhlwvwh2m,2.0,1.0,2017.0
f8b7b670xpvaibaexe904wq1lykfi68effkyr0b3,2.0,1.0,2017.0
e8ef5fecxpvaibaexe9npw4gelgywc8qu4fcrzoz,2.0,1.0,2017.0
0a8c9a4bxpvaibaexe/9n4rxgupaypqdypd5t/pa,2.0,1.0,2017.0
3dd6f18cxpvaibaexe9yxj3+ew7ohexs0l6pexpk,2.0,1.0,2017.0
ff9f4b4bxpvaibaexe9hyalhcsdqbzink2e5ehqz,2.0,1.0,2017.0
c60b8b5fxpvaibaexe/t7clci88v7np9bktu3slj,2.0,1.0,2017.0
2ff04fa8xpvaibaexe/5h0vzw0nhlz1icbuz+z9r,2.0,1.0,2017.0
fc108f04xpvaibaexe+zrghfausfazd0kqthsnj4,2.0,1.0,2017.0
fbd55023xpvaibaexe/pxwjbnzlssa6/q88cqwfh,2.0,1.0,2017.0
da324490xpvaibaexe9g2n4phuxiskrqsrohvin+,2.0,1.0,2017.0
1979fe76xpvaibaexe9wxm0wjsxokvna62sdccgp,2.0,1.0,2017.0
3f25b9a6xpvaibaexe8091b3eu2czaqtjnpsywmm,2.0,1.0,2017.0
13f62701xpvaibaexe/kpp1fv6ua53o7/yboyvah,2.0,1.0,2017.0
5d554db1xpvaibaexe+eyzjphisy857zuvkqpntr,2.0,1.0,2017.0
ace14358xpvaibaexe+mmervxp1vadm97u7ctahj,2.0,1.0,2017.0
52b1cc2dxpvaibaexe+kwir/vxjl0w+fyuw1abq7,5.0,1.0,2017.0
5666eaf4xpvaibaexe+z7kfnhylttjali+sh+dpo,5.0,1.0,2017.0
fbd9aafexpvaibaexe+5ocrqpdkxsjh0otypdd2y,5.0,1.0,2017.0
c3e0bacexpvaibaexe8zbelfimmobc4sduudh1j3,5.0,1.0,2017.0
c0c9c20expvaibaexe/y2t7dvg8tdrg2y/nf6frs,5.0,1.0,2017.0
c1f37059xpvaibaexe9cyfl6d6btpg7hzas511bz,5.0,1.0,2017.0
b2b5d9c3xpvaibaexe/uev7j/8ezmxd71zvl116w,5.0,1.0,2017.0
bfab0bc0xpvaibaexe+paovcd+lnox59zggn3cv1,5.0,1.0,2017.0
dca94b13xpvaibaexe9rv3kg6cpldhjssrcu5mso,5.0,1.0,2017.0
55e029baxpvaibaexe8sxrohzbxms8mzuqnd4qx0,5.0,1.0,2017.0
18bc3150xpvaibaexe+ralerolzghwzzvcuduyjh,5.0,1.0,2017.0
e19c669fxpvaibaexe/lyy7+7e9oi1z9m6xwsk94,5.0,1.0,2017.0
49abc5efxpvaibaexe8ewl5nr7owqt3votr9dxyx,5.0,1.0,2017.0
23244532xpvaibaexe/upr0e3tetqklwgpi6dhhh,5.0,1.0,2017.0
2d377495xpvaibaexe8jiyzwktgscjnmjfojihsk,5.0,1.0,2017.0
79f1e4dfxpvaibaexe9mlbi3ccq2bhghnnweus+t,5.0,1.0,2017.0
d1d67e75xpvaibaexe+9lrniskksh0lm7g6fv1dd,5.0,1.0,2017.0
e7867934xpvaibaexe/m6k07u0dn9wwx+fjcxygr,5.0,1.0,2017.0
47d6dc8bxpvaibaexe8vdv75e6kcrmlvenowepkk,5.0,1.0,2017.0
aaf15d98xpvaibaexe/x5zhfzi36laefprlvurrt,5.0,1.0,2017.0
882fb1b0xpvaibaexe8y6/rmxzrwbebw/cemiajk,5.0,1.0,2017.0
d5ac7162xpvaibaexe/caex4rna5qunjfyjc1j1t,5.0,1.0,2017.0
8a09d1dfxpvaibaexe/kmtcr6bhausp9eatq9iqh,5.0,1.0,2017.0
ad4f8f98xpvaibaexe+wjq/eosknhwafdl7ih9lt,5.0,1.0,2017.0
1a57d711xpvaibaexe8dzib3odxynish6zkkfvzw,5.0,1.0,2017.0
282249e0xpvaibaexe8a4mdanazfzkle4qiau/rh,5.0,1.0,2017.0
18d2231expvaibaexe8lx4hhykrfzihlc2c5x1wp,5.0,1.0,2017.0
e3b61324xpvaibaexe+e43ovk5cnp3vn23jdqpxu,5.0,1.0,2017.0
ee6bea20xpvaibaexe87qjpuso6v7q5qvfwmgf40,5.0,1.0,2017.0
fdbf2427xpvaibaexe+lbmstuwvmun7/piywu437,5.0,1.0,2017.0
61465a87xpvaibaexe/bly1wus+nvo66unttpac6,5.0,1.0,2017.0
4e3b2e64xpvaibaexe93t/fgosrpn05lmh4zm7cp,5.0,1.0,2017.0
c1c2d49cxpvaibaexe+5aeinm7he3lyo4yh3wzso,5.0,1.0,2017.0
fe176735xpvaibaexe+1p/4gnbgreq94nptp4/sd,5.0,1.0,2017.0
061a670axpvaibaexe9fafwyru+npkvjumt/czs9,5.0,1.0,2017.0
280c7ea5xpvaibaexe/lh6v1xxtkjqpup8q5f4wx,5.0,1.0,2017.0
bad275edxpvaibaexe+6mn9fow2mqadhvo5k6fiq,5.0,1.0,2017.0
6dccea04xpvaibaexe/+pcsgi7yketfztd9kdzr/,5.0,1.0,2017.0
50b2dd22xpvaibaexe+pdn88/1dr4nnc7q9fhda/,5.0,1.0,2017.0
789be82dxpvaibaexe/nrwqjpac0mh7z5b/f4f4y,5.0,1.0,2017.0
68a9f6e0xpvaibaexe+wjq/eosknhsffr3hqfjz7,5.0,1.0,2017.0
0faf5403xpvaibaexe+uqmkxqrwydigmak3sgzs7,5.0,1.0,2017.0
7a877b93xpvaibaexe/dmvqguzybhkb1sk3fzsov,5.0,1.0,2017.0
364c01e5xpvaibaexe/baiw3k4hkf0b1jhz/g2mu,5.0,1.0,2017.0
62a950a6xpvaibaexe8yzz/8qutgdv/tdzlof+yc,5.0,1.0,2017.0
